Date,Open,High,Low,Close,Volume,Change
7-Sep-15,27.75,28.08,26.38,26.67,-,-3.79%
6-Sep-15,27.98,28,27.48,27.73,-,-1.05%
4-Sep-15,25.6,28.8,25.4,28.02,124.75K,9.37%
3-Sep-15,26,26.58,23.52,25.62,153.00K,-1.39%
2-Sep-15,29.65,30.1,25.85,25.98,146.49K,-12.61%
1-Sep-15,26.4,30.83,26.35,29.73,199.87K,12.49%
31-Aug-15,24.6,26.45,24.6,26.43,106.85K,8.19%
28-Aug-15,24.05,26.32,23.6,24.43,174.80K,1.03%
27-Aug-15,23.6,25.45,22.1,24.18,210.02K,1.90%
26-Aug-15,25.2,26.45,22.85,23.73,259.01K,-6.28%
25-Aug-15,24.8,25.75,20.69,25.32,298.96K,0.80%
24-Aug-15,20,27.5,20,25.12,405.87K,26.23%
21-Aug-15,17.25,19.91,17,19.9,360.79K,14.90%
20-Aug-15,15.7,17.35,15.5,17.32,193.20K,10.18%
19-Aug-15,15.2,15.9,15.03,15.72,163.12K,10.08%
18-Aug-15,13.85,14.42,13.7,14.28,71.02K,3.33%
17-Aug-15,14.25,14.74,13.75,13.82,82.80K,-3.22%
14-Aug-15,14.2,14.67,14.04,14.28,100.26K,0.71%
13-Aug-15,14.35,14.78,13.9,14.18,100.01K,-0.98%
12-Aug-15,14.45,16.05,14.27,14.32,171.00K,-1.04%
11-Aug-15,13.6,14.85,13.55,14.47,109.42K,6.63%
10-Aug-15,14.35,14.35,13.5,13.57,67.57K,-4.97%
7-Aug-15,14.55,14.93,13.89,14.28,107.96K,-1.31%
6-Aug-15,13.95,14.84,13.78,14.47,100.35K,3.88%
5-Aug-15,14.1,14.2,13.55,13.93,81.75K,-1.35%
4-Aug-15,13.9,14.35,13.8,14.12,81.22K,1.73%
3-Aug-15,14.05,14.51,13.8,13.88,95.89K,-0.64%
31-Jul-15,13.95,14.26,13.8,13.97,80.82K,0.29%
30-Jul-15,14.08,14.6,13.94,13.93,91.81K,-1.00%
29-Jul-15,14.36,14.51,14.05,14.07,109.40K,-2.16%
28-Jul-15,15.75,15.8,14.33,14.38,129.47K,-8.87%
27-Jul-15,14.85,16.15,14.8,15.78,127.50K,5.91%
24-Jul-15,14.25,15.15,14.1,14.9,127.08K,4.34%
23-Jul-15,14.18,14.65,14,14.28,128.20K,0.71%
22-Jul-15,14.25,14.85,14.1,14.18,99.26K,14.54%
21-Jul-15,12.55,13.1,12.35,12.38,67.23K,-1.20%
20-Jul-15,12.95,12.97,12.33,12.53,59.86K,-3.09%
17-Jul-15,12.95,13.2,12.73,12.93,60.56K,0.00%
16-Jul-15,13.95,14.09,12.9,12.93,84.37K,-7.44%
15-Jul-15,14.1,14.6,13.9,13.97,92.41K,-0.71%
14-Jul-15,14.5,14.65,13.9,14.07,81.99K,-2.76%
13-Jul-15,17.6,17.6,14.45,14.47,102.61K,-13.71%
10-Jul-15,18.75,18.98,16.5,16.77,115.82K,-10.89%
9-Jul-15,18.4,18.85,17.14,18.82,113.93K,2.12%
8-Jul-15,16.35,18.45,16.3,18.43,145.19K,12.93%
7-Jul-15,17.2,18.6,16.2,16.32,162.74K,-5.28%
6-Jul-15,19,19.55,17.03,17.23,124.22K,1.80%
3-Jul-15,16.92,16.92,16.92,16.92,-,-0.03%
2-Jul-15,15.9,17.45,15.72,16.93,123.37K,6.28%
1-Jul-15,17.3,17.35,15.75,15.93,130.10K,-8.03%
30-Jun-15,17.35,18.16,16.25,17.32,203.94K,-0.35%
29-Jun-15,14.9,17.58,14.85,17.38,217.45K,19.61%
26-Jun-15,14.6,14.9,14.4,14.53,73.89K,-0.62%
25-Jun-15,14.55,14.7,14.14,14.62,78.25K,0.34%
24-Jun-15,14.15,14.6,14.03,14.57,81.30K,3.55%
23-Jun-15,14.55,14.6,14.05,14.07,78.51K,-3.17%
22-Jun-15,15.3,15.3,14.5,14.53,80.19K,-5.83%
19-Jun-15,15.05,15.45,14.9,15.43,74.85K,3.07%
18-Jun-15,15.65,15.85,14.9,14.97,109.85K,-4.16%
17-Jun-15,15.65,15.95,15.35,15.62,101.96K,4.62%
16-Jun-15,15.5,15.99,14.9,14.93,74.53K,-3.49%
15-Jun-15,14.4,15.65,14.4,15.47,134.56K,8.94%
12-Jun-15,13.5,14.4,13.5,14.2,122.54K,4.95%
11-Jun-15,13.85,13.95,13.4,13.53,93.04K,-2.52%
10-Jun-15,14.85,14.85,13.85,13.88,95.45K,-6.34%
9-Jun-15,15.25,15.56,14.8,14.82,80.69K,-2.63%
8-Jun-15,14.75,15.35,14.68,15.22,77.87K,3.40%
5-Jun-15,14.95,15.31,14.68,14.72,102.49K,-1.67%
4-Jun-15,14.39,15.25,14.35,14.97,127.35K,4.10%
3-Jun-15,14.85,14.86,14.35,14.38,83.03K,-3.36%
2-Jun-15,14.6,14.98,14.5,14.88,91.45K,2.13%
1-Jun-15,14.6,14.82,14.35,14.57,69.30K,-0.34%
29-May-15,14.5,15,14.45,14.62,101.81K,1.04%
28-May-15,14.5,14.85,14.45,14.47,74.89K,-0.41%
27-May-15,14.95,15,14.3,14.53,76.64K,-2.68%
26-May-15,14.5,15.2,14.35,14.93,113.78K,3.14%
25-May-15,14.45,14.63,14.38,14.48,-,0.35%
24-May-15,14.48,14.48,14.43,14.43,-,-0.03%
22-May-15,14.38,14.56,14.25,14.43,66.31K,0.77%
21-May-15,14.9,15,14.3,14.32,88.48K,-3.76%
20-May-15,14.85,15.05,14.69,14.88,76.31K,13.41%
19-May-15,13.25,13.33,12.85,13.12,77.63K,-1.20%
18-May-15,13.7,13.9,13.15,13.28,74.47K,-2.92%
15-May-15,13.7,14.05,13.5,13.68,99.30K,-0.29%
14-May-15,14.35,14.45,13.7,13.72,58.97K,-4.19%
13-May-15,14.65,14.77,14.23,14.32,84.61K,-2.05%
12-May-15,14.9,15.53,14.5,14.62,79.45K,-2.08%
11-May-15,14.4,14.95,14.25,14.93,65.30K,3.82%
8-May-15,15.45,15.5,14.2,14.38,93.74K,-6.80%
7-May-15,15.65,16.2,15.35,15.43,93.08K,-1.59%
6-May-15,15.22,16.28,14.9,15.68,101.51K,3.02%
5-May-15,14.5,15.27,14.45,15.22,91.59K,5.18%
4-May-15,14.5,14.8,14.25,14.47,55.96K,0.00%
1-May-15,15.55,15.55,14.45,14.47,74.81K,-6.83%
30-Apr-15,15.1,15.85,14.95,15.53,86.48K,3.05%
29-Apr-15,14.55,15.3,14.5,15.07,92.91K,4.15%
28-Apr-15,15.1,15.75,14.45,14.47,79.90K,-4.30%
27-Apr-15,14.6,15.25,14.4,15.12,61.63K,3.42%
24-Apr-15,14.75,14.85,14.55,14.62,47.20K,-0.68%
23-Apr-15,14.95,15.25,14.6,14.72,54.85K,-1.41%
22-Apr-15,15.1,15.47,14.85,14.93,61.45K,-1.26%
21-Apr-15,15.2,15.35,14.85,15.12,63.01K,-0.40%
20-Apr-15,15.6,15.75,15,15.18,75.28K,-3.19%
17-Apr-15,15.15,16.24,15.1,15.68,118.90K,3.70%
16-Apr-15,15.3,15.74,15,15.12,63.11K,-1.31%
15-Apr-15,15.65,15.8,15.25,15.32,72.47K,12.90%
14-Apr-15,14.25,14.63,13.55,13.57,86.20K,-5.24%
13-Apr-15,13.4,14.5,13.15,14.32,110.50K,6.63%
10-Apr-15,14.1,14.15,13.59,13.43,81.27K,-4.55%
9-Apr-15,14.8,15.15,14.05,14.07,74.81K,-5.06%
8-Apr-15,15.3,15.43,14.8,14.82,73.08K,-3.01%
7-Apr-15,15.3,15.4,15,15.28,57.25K,0.00%
6-Apr-15,16.2,16.25,15.15,15.28,56.62K,-6.11%
3-Apr-15,15.73,16.27,15.57,16.27,-,4.19%
2-Apr-15,16.05,16.31,15.6,15.62,57.55K,-2.50%
1-Apr-15,16.3,16.99,16,16.02,79.84K,-1.54%
31-Mar-15,15.8,16.35,15.73,16.27,59.54K,3.11%
30-Mar-15,16.25,16.4,15.6,15.78,60.61K,-2.77%
27-Mar-15,16.5,16.8,16.2,16.23,62.07K,-1.52%
26-Mar-15,16.6,17.45,16.45,16.48,106.71K,-0.54%
25-Mar-15,15.85,16.73,15.7,16.57,99.34K,4.35%
24-Mar-15,16.05,16.1,15.55,15.88,87.80K,-1.18%
23-Mar-15,16.15,16.37,15.75,16.07,59.74K,-0.68%
20-Mar-15,16.55,16.7,15.45,16.18,110.36K,-2.06%
19-Mar-15,16.55,17.05,16.45,16.52,75.04K,0.00%
18-Mar-15,17.35,17.65,16.4,16.52,111.75K,5.76%
17-Mar-15,16.05,16.4,15.6,15.62,55.61K,-3.10%
16-Mar-15,16.4,16.62,15.65,16.12,62.55K,-1.89%
13-Mar-15,15.9,17.17,15.68,16.43,70.14K,3.46%
12-Mar-15,17.22,17.23,15.8,15.88,63.25K,-7.84%
11-Mar-15,16.9,17.45,16.48,17.23,70.64K,1.77%
10-Mar-15,15.85,17.05,15.81,16.93,83.47K,7.02%
9-Mar-15,16.2,16.35,15.7,15.82,58.17K,-2.53%
6-Mar-15,15.35,16.5,15.3,16.23,-,5.94%
5-Mar-15,15.72,15.9,15.3,15.32,59.85K,-2.54%
4-Mar-15,15.8,16.53,15.65,15.72,72.86K,-0.38%
3-Mar-15,15.3,16.37,15.3,15.78,70.78K,3.00%
2-Mar-15,15.9,16,15.3,15.32,56.02K,-3.16%
27-Feb-15,16,16.27,15.7,15.82,63.47K,-1.25%
26-Feb-15,16.4,16.65,15.9,16.02,68.51K,-2.50%
25-Feb-15,16.1,16.6,15.55,16.43,102.41K,1.92%
24-Feb-15,17.03,17.09,16.1,16.12,89.91K,-5.29%
23-Feb-15,16.95,17.3,16.9,17.02,43.88K,0.53%
20-Feb-15,17.64,18.1,16.8,16.93,95.71K,-3.92%
19-Feb-15,17.9,18.25,17.55,17.62,56.15K,8.77%
18-Feb-15,16.15,16.25,15.85,16.2,1.27K,0.00%
17-Feb-15,16.5,17.15,16.01,16.2,54.84K,-12.08%
16-Feb-15,18.25,18.42,18.08,18.42,-,1.10%
15-Feb-15,18.17,18.23,18.13,18.23,-,10.45%
13-Feb-15,16.9,17.05,16.3,16.5,61.79K,-2.25%
12-Feb-15,18.45,18.77,16.7,16.88,82.41K,-8.41%
11-Feb-15,18.6,19.12,18.35,18.43,70.73K,-0.75%
10-Feb-15,19.6,19.75,18.37,18.57,56.96K,-5.35%
9-Feb-15,19.3,20.17,19.3,19.62,56.15K,2.29%
6-Feb-15,18.65,20.05,17.95,19.18,104.56K,2.68%
5-Feb-15,19.8,20.15,18.35,18.68,70.24K,-5.51%
4-Feb-15,18.85,19.8,18.45,19.77,86.86K,4.71%
3-Feb-15,19.9,20.5,18.75,18.88,85.46K,-5.51%
2-Feb-15,21,21.88,19.8,19.98,104.29K,-4.95%
30-Jan-15,19.1,21.7,18.98,21.02,115.75K,10.23%
29-Jan-15,20.3,20.85,19.05,19.07,122.75K,-6.88%
28-Jan-15,17.85,20.5,17.48,20.48,137.86K,14.54%
27-Jan-15,17.3,18.75,17.16,17.88,100.47K,3.77%
26-Jan-15,18.6,19.2,17.2,17.23,75.27K,-6.26%
23-Jan-15,17.9,18.5,17.6,18.38,87.56K,2.80%
22-Jan-15,18.9,19.35,17.78,17.88,116.04K,-5.30%
21-Jan-15,20.1,20.65,18.85,18.88,111.25K,-6.44%
20-Jan-15,20.7,21.14,19.5,20.18,72.60K,-0.47%
19-Jan-15,20.27,20.58,19.8,20.27,-,0.12%
18-Jan-15,20.15,20.58,20.15,20.25,-,-1.79%
16-Jan-15,21.45,22.35,20.5,20.62,79.54K,-4.00%
15-Jan-15,20.6,21.75,19.79,21.48,109.75K,4.42%
14-Jan-15,20.15,21.93,19.97,20.57,128.65K,1.93%
13-Jan-15,19.5,20.83,18.4,20.18,106.78K,3.12%
12-Jan-15,18.5,20,17.98,19.57,90.74K,5.10%
9-Jan-15,17.7,18.7,17.25,18.62,102.15K,5.32%
8-Jan-15,18.9,18.9,17.5,17.68,86.50K,-6.21%
7-Jan-15,19.8,19.8,18.64,18.85,96.86K,-5.18%
6-Jan-15,19.05,20.55,18.7,19.88,137.21K,3.97%
5-Jan-15,17.85,19.55,17.55,19.12,114.05K,7.30%
2-Jan-15,17.85,18.9,17.07,17.82,111.32K,1.54%
1-Jan-15,17.92,17.92,17.45,17.55,-,-2.61%
31-Dec-14,16.45,18.42,16.25,18.02,71.57K,9.68%
30-Dec-14,16.05,16.65,15.95,16.43,51.40K,2.24%
29-Dec-14,15.8,16.45,15.8,16.07,49.52K,1.58%
26-Dec-14,16.2,16.25,15.8,15.82,36.73K,-1.43%
25-Dec-14,16.23,16.23,16,16.05,-,-1.11%
24-Dec-14,15.95,16.25,15.8,16.23,33.76K,1.88%
23-Dec-14,16.35,16.5,15.9,15.93,64.15K,-3.04%
22-Dec-14,16.55,16.7,16,16.43,73.32K,-0.73%
19-Dec-14,17.15,17.29,16.35,16.55,120.85K,-3.78%
18-Dec-14,17.65,17.7,16.59,17.2,144.36K,-2.55%
17-Dec-14,20.1,20.2,17.55,17.65,198.38K,-23.59%
16-Dec-14,19.5,23.4,18.44,23.1,92.71K,17.86%
15-Dec-14,19.5,20.55,17.85,19.6,120.03K,0.00%
12-Dec-14,19,20.1,18.05,19.6,148.14K,2.62%
11-Dec-14,17.3,19.15,15.6,19.1,151.47K,9.77%
10-Dec-14,14.9,17.45,14.75,17.4,160.15K,16.78%
9-Dec-14,14.65,15.85,14.45,14.9,115.11K,1.36%
8-Dec-14,13.6,14.7,13.5,14.7,80.96K,8.09%
5-Dec-14,13.95,14,13.4,13.6,65.72K,-2.51%
4-Dec-14,14.24,14.6,13.85,13.95,68.60K,-2.11%
3-Dec-14,14.25,14.4,14.03,14.25,48.68K,0.00%
2-Dec-14,15.55,15.62,14.2,14.25,76.48K,-8.65%
1-Dec-14,14.85,15.6,14.8,15.6,76.25K,5.05%
28-Nov-14,14.17,14.9,14.1,14.85,60.23K,3.85%
27-Nov-14,14.2,14.32,14.13,14.3,-,0.70%
26-Nov-14,14.4,14.6,14.15,14.2,45.02K,-1.73%
25-Nov-14,14.55,14.72,14.4,14.45,52.37K,-0.69%
24-Nov-14,14.95,14.96,14.5,14.55,47.23K,-2.68%
21-Nov-14,15.15,15.25,14.7,14.95,60.38K,-1.32%
20-Nov-14,15.45,15.85,15.1,15.15,52.14K,-2.26%
19-Nov-14,15.25,15.6,15.15,15.5,62.77K,10.71%
18-Nov-14,14.34,14.4,13.63,14,54.73K,-2.44%
17-Nov-14,14.35,14.9,14.15,14.35,55.27K,0.00%
14-Nov-14,14.65,14.75,14.3,14.35,48.38K,-2.38%
13-Nov-14,14.35,14.95,13.95,14.7,63.60K,2.08%
12-Nov-14,14.09,14.55,14.03,14.4,45.61K,2.13%
11-Nov-14,14,14.4,13.8,14.1,44.71K,0.71%
10-Nov-14,14.85,14.95,13.8,14,67.30K,-5.41%
7-Nov-14,14.86,15.22,14.7,14.8,55.18K,-0.67%
6-Nov-14,15.3,15.7,14.85,14.9,64.01K,-2.61%
5-Nov-14,15.83,15.85,15.2,15.3,52.13K,-3.47%
4-Nov-14,15.95,16.5,15.7,15.85,59.90K,-0.63%
3-Nov-14,15.7,16.15,15.5,15.95,51.61K,0.95%
31-Oct-14,16.1,16.15,15.2,15.8,74.84K,-2.17%
30-Oct-14,16.3,16.9,15.75,16.15,85.31K,-0.92%
29-Oct-14,15.7,16.62,15.67,16.3,117.33K,3.82%
28-Oct-14,16.95,16.95,15.65,15.7,96.79K,-7.37%
27-Oct-14,16.95,17.83,16.7,16.95,87.84K,0.00%
24-Oct-14,17.3,18.4,16.9,16.95,110.00K,-2.02%
23-Oct-14,18.1,18.2,16.9,17.3,150.27K,-4.42%
22-Oct-14,17,18.6,16.75,18.1,153.69K,10.70%
21-Oct-14,18.45,19.2,16.25,16.35,58.28K,-11.62%
20-Oct-14,20.5,21.47,18.2,18.5,71.29K,-11.90%
17-Oct-14,22.25,22.35,19.25,21,106.81K,-5.83%
16-Oct-14,23.7,26.35,21.4,22.3,186.38K,-6.89%
15-Oct-14,20.9,25.32,20.5,23.95,323.79K,14.59%
14-Oct-14,22.65,23,19.6,20.9,215.59K,-8.13%
13-Oct-14,19.75,22.85,18.75,22.75,202.59K,14.90%
10-Oct-14,17.15,20,16.69,19.8,208.42K,15.12%
9-Oct-14,15.2,17.25,15.08,17.2,171.48K,12.79%
8-Oct-14,17.05,17.34,15.15,15.25,114.92K,-10.82%
7-Oct-14,15.7,17.1,15.65,17.1,105.85K,8.57%
6-Oct-14,15.2,15.75,14.68,15.75,72.94K,3.62%
3-Oct-14,16.5,16.65,15.05,15.2,100.65K,-8.16%
2-Oct-14,16.85,17.3,16.1,16.55,114.39K,-2.07%
1-Oct-14,16.25,17.15,16.14,16.9,114.51K,3.68%
30-Sep-14,16.25,16.43,15.75,16.3,93.67K,0.31%
29-Sep-14,15.3,16.35,15.3,16.25,106.93K,5.86%
26-Sep-14,15.75,15.85,15,15.35,99.77K,-2.85%
25-Sep-14,14.6,16.08,14.6,15.8,177.07K,7.85%
24-Sep-14,15.35,15.5,14.55,14.65,81.48K,-4.87%
23-Sep-14,14.85,15.4,14.7,15.4,109.32K,3.36%
22-Sep-14,14.15,14.9,14.1,14.9,96.53K,5.30%
19-Sep-14,14.05,14.3,13.79,14.15,80.23K,0.71%
18-Sep-14,14.25,14.3,14,14.05,50.24K,-1.40%
17-Sep-14,14.35,14.5,13.95,14.25,101.69K,9.20%
16-Sep-14,14.4,14.55,13,13.05,72.80K,-9.37%
15-Sep-14,14.15,14.47,13.95,14.4,64.22K,2.49%
12-Sep-14,13.5,14.38,13.4,14.05,100.67K,3.69%
11-Sep-14,13.7,14.05,13.5,13.55,67.61K,-1.09%
10-Sep-14,13.85,14.25,13.65,13.7,66.22K,-1.08%
9-Sep-14,13.35,14,13.25,13.85,66.84K,3.75%
8-Sep-14,13.2,13.5,13.2,13.35,38.80K,1.14%
5-Sep-14,13.5,13.8,13.15,13.2,57.72K,-2.58%
4-Sep-14,13.5,13.76,13.2,13.55,65.85K,0.37%
3-Sep-14,13.7,13.75,13.4,13.5,50.29K,-1.82%
2-Sep-14,13.75,13.87,13.55,13.75,42.64K,0.18%
1-Sep-14,13.73,13.75,13.73,13.73,-,-0.54%
29-Aug-14,13.6,13.85,13.45,13.8,41.71K,1.47%
28-Aug-14,13.54,14.25,13.5,13.6,45.33K,0.37%
27-Aug-14,13.4,13.62,13.35,13.55,31.64K,0.74%
26-Aug-14,13.3,13.5,13.25,13.45,47.89K,0.75%
25-Aug-14,13.5,13.5,13.2,13.35,44.79K,-1.11%
22-Aug-14,13.37,13.75,13.34,13.5,76.74K,0.75%
21-Aug-14,13.5,13.7,13.35,13.4,51.85K,-0.74%
20-Aug-14,13.45,13.75,13.4,13.5,74.37K,10.66%
19-Aug-14,12.53,12.55,12.1,12.2,45.80K,-2.79%
18-Aug-14,13.25,13.25,12.45,12.55,52.21K,-5.28%
15-Aug-14,12.95,14.32,12.55,13.25,129.88K,2.32%
14-Aug-14,13.5,13.72,12.9,12.95,66.72K,-4.43%
13-Aug-14,14.65,14.65,13.5,13.55,72.06K,-7.51%
12-Aug-14,14.75,14.95,14.43,14.65,69.42K,-1.01%
11-Aug-14,15.9,15.97,14.35,14.8,81.97K,-7.50%
8-Aug-14,16.6,18.16,15.65,16,106.73K,-3.90%
7-Aug-14,16.15,16.9,15.5,16.65,142.87K,2.78%
6-Aug-14,16.15,16.65,15.4,16.2,125.32K,0.31%
5-Aug-14,14.9,16.4,14.75,16.15,164.46K,8.03%
4-Aug-14,16,16.05,14.45,14.95,129.60K,-6.85%
1-Aug-14,15.15,16.15,14.48,16.05,249.01K,5.59%
31-Jul-14,13.55,15.2,13.5,15.2,174.22K,12.18%
30-Jul-14,13.4,13.65,13.05,13.55,97.47K,0.74%
29-Jul-14,13.35,13.5,13,13.45,68.86K,0.75%
28-Jul-14,13.5,13.75,13.23,13.35,72.52K,-1.11%
25-Jul-14,13.2,13.5,13.14,13.5,74.09K,2.27%
24-Jul-14,13.05,13.24,12.85,13.2,56.22K,1.15%
23-Jul-14,13,13.2,12.85,13.05,65.78K,0.38%
22-Jul-14,13.35,13.4,12.8,13,68.53K,-2.99%
21-Jul-14,13,13.6,12.95,13.4,88.40K,3.08%
18-Jul-14,13.7,14.67,12.85,13,114.21K,-5.11%
17-Jul-14,12.7,14.3,12.65,13.7,208.79K,7.87%
16-Jul-14,13,13,12.55,12.7,87.59K,4.10%
15-Jul-14,12.03,12.52,11.78,12.2,80.59K,1.24%
14-Jul-14,12.4,12.45,11.8,12.05,57.51K,-4.74%
11-Jul-14,12.95,13,12.55,12.65,-,-2.69%
10-Jul-14,12.2,13.35,12.2,13,111.68K,6.12%
9-Jul-14,12.35,12.4,12.05,12.25,84.04K,-1.21%
8-Jul-14,12.15,12.75,12.1,12.4,95.24K,2.06%
7-Jul-14,11.8,12.2,11.79,12.15,52.55K,2.97%
3-Jul-14,11.91,12,11.65,11.8,-,-1.26%
2-Jul-14,12.1,12.15,11.8,11.95,47.12K,-1.24%
1-Jul-14,12.45,12.5,11.95,12.1,68.01K,-2.81%
30-Jun-14,12.6,12.7,12.3,12.45,56.02K,-1.58%
27-Jun-14,12.75,12.95,12.5,12.65,-,-0.78%
26-Jun-14,12.65,13.1,12.45,12.75,75.44K,0.79%
25-Jun-14,13.05,13.35,12.5,12.65,81.62K,-3.44%
24-Jun-14,12.6,13.2,12.45,13.1,84.00K,3.97%
23-Jun-14,12.8,12.97,12.5,12.6,65.58K,-2.33%
20-Jun-14,12.8,12.95,12.55,12.9,-,0.78%
19-Jun-14,12.65,12.8,12.45,12.8,65.75K,0.79%
18-Jun-14,13.43,13.5,12.6,12.7,110.91K,2.83%
17-Jun-14,13.05,13.05,12.25,12.35,76.43K,-5.36%
16-Jun-14,13,13.32,12.8,13.05,63.98K,0.77%
13-Jun-14,13.2,13.4,12.78,12.95,77.13K,-1.89%
12-Jun-14,12.5,13.45,12.29,13.2,96.75K,5.60%
11-Jun-14,12.05,12.65,12.03,12.5,64.87K,3.73%
10-Jun-14,12.2,12.4,11.95,12.05,53.55K,-1.23%
9-Jun-14,12,12.35,11.85,12.2,61.32K,1.67%
6-Jun-14,12.65,12.7,11.95,12,91.42K,-5.14%
5-Jun-14,13.2,13.3,12.55,12.65,92.52K,-4.17%
4-Jun-14,13.3,13.45,13.1,13.2,50.80K,-0.75%
3-Jun-14,13.2,13.4,13.15,13.3,48.62K,0.76%
2-Jun-14,13.3,13.5,13.15,13.2,45.16K,-0.75%
30-May-14,13.3,13.4,13.29,13.3,33.40K,0.00%
29-May-14,13.4,13.45,13.25,13.3,51.04K,-1.12%
28-May-14,13.45,13.7,13.35,13.45,69.42K,0.00%
27-May-14,13.9,13.95,13.4,13.45,58.81K,-1.28%
26-May-14,13.9,13.93,13.63,13.63,-,-1.98%
23-May-14,14.05,14.06,13.85,13.9,29.34K,-1.07%
22-May-14,14.1,14.15,13.9,14.05,50.04K,-0.35%
21-May-14,14.4,14.45,13.95,14.1,69.82K,8.05%
20-May-14,13,13.37,12.6,13.05,75.11K,0.38%
19-May-14,13.25,13.55,12.95,13,50.42K,-1.89%
16-May-14,13.7,13.95,13.2,13.25,67.70K,-3.28%
15-May-14,13.2,14.18,13.15,13.7,109.72K,3.40%
14-May-14,13.48,13.6,13.05,13.25,68.64K,-1.85%
13-May-14,13.45,13.6,13.3,13.5,38.75K,0.00%
12-May-14,14,14.05,13.4,13.5,58.56K,-3.91%
9-May-14,14.44,14.75,14,14.05,59.35K,-2.77%
8-May-14,14.38,14.63,14.1,14.45,64.31K,0.35%
7-May-14,14.73,15,14.35,14.4,59.87K,-2.37%
6-May-14,14.6,14.83,14.5,14.75,48.09K,1.03%
5-May-14,14.9,15.2,14.55,14.6,50.77K,-2.01%
2-May-14,14.85,15.05,14.5,14.9,58.21K,0.00%
1-May-14,15,15.1,14.8,14.9,39.75K,-0.67%
30-Apr-14,15,15.2,14.85,15,55.91K,0.00%
29-Apr-14,15.2,15.28,14.95,15,54.19K,-1.32%
28-Apr-14,15.6,15.85,15.15,15.2,66.70K,-2.56%
25-Apr-14,15.5,16,15.45,15.6,74.12K,0.65%
24-Apr-14,15.35,15.68,15.12,15.5,77.53K,0.65%
23-Apr-14,15.22,15.45,15.2,15.4,50.50K,0.98%
22-Apr-14,15.4,15.45,15.1,15.25,55.79K,-0.97%
21-Apr-14,15.6,15.62,15.25,15.4,53.74K,-1.28%
17-Apr-14,15.91,16,15.55,15.6,64.50K,-1.89%
16-Apr-14,16.4,16.42,15.8,15.9,97.57K,1.92%
15-Apr-14,16.2,17.27,15.6,15.6,109.18K,-3.70%
14-Apr-14,17,17.27,15.95,16.2,87.73K,-3.86%
11-Apr-14,15.85,17.3,15.49,16.85,125.69K,6.31%
10-Apr-14,14.5,16.25,14.43,15.85,106.72K,9.31%
9-Apr-14,15.15,15.2,14.45,14.5,55.04K,-4.29%
8-Apr-14,15.48,15.85,15.05,15.15,70.27K,-2.26%
7-Apr-14,14.95,15.78,14.9,15.5,80.13K,4.38%
4-Apr-14,14.45,15.2,14.19,14.85,85.07K,2.77%
3-Apr-14,14.59,14.75,14.4,14.45,41.04K,-1.03%
2-Apr-14,14.5,14.75,14.4,14.6,43.99K,0.69%
1-Apr-14,15.1,15.1,14.4,14.5,55.31K,-4.29%
31-Mar-14,15.5,15.5,15,15.15,55.29K,-2.88%
28-Mar-14,15.7,15.85,15.45,15.6,72.32K,-0.95%
27-Mar-14,16.05,16.2,15.7,15.75,-,-1.87%
26-Mar-14,15.69,16.2,15.5,16.05,-,2.23%
25-Mar-14,15.9,16.02,15.6,15.7,69.48K,-1.57%
24-Mar-14,15.9,16.4,15.64,15.95,74.56K,-0.31%
21-Mar-14,15.75,16,15.5,16,84.34K,1.59%
20-Mar-14,15.95,16.15,15.65,15.75,61.92K,-1.56%
19-Mar-14,15.6,16.45,15.4,16,108.69K,2.56%
18-Mar-14,16.14,16.38,15.5,15.6,94.68K,-3.41%
17-Mar-14,17.7,17.7,15.95,16.15,64.59K,-8.76%
14-Mar-14,16.6,18,16.45,17.7,115.95K,6.63%
13-Mar-14,15.25,16.8,15,16.6,102.13K,8.50%
12-Mar-14,15.45,16,15.24,15.3,56.36K,-1.61%
11-Mar-14,15.3,15.55,14.84,15.55,67.31K,1.63%
10-Mar-14,15.6,15.95,15.15,15.3,59.80K,-1.29%
7-Mar-14,15.05,15.65,14.7,15.5,-,2.99%
6-Mar-14,15.13,15.25,14.9,15.05,44.40K,-0.66%
5-Mar-14,15.1,15.4,14.95,15.15,60.12K,0.33%
4-Mar-14,16.55,16.55,15,15.1,81.12K,-9.04%
3-Mar-14,15.9,17.03,15.9,16.6,115.00K,8.85%
28-Feb-14,15.05,15.7,14.8,15.25,88.72K,0.99%
27-Feb-14,15.25,15.56,15.05,15.1,66.70K,-1.31%
26-Feb-14,14.9,15.42,14.7,15.3,76.93K,2.68%
25-Feb-14,14.97,15.3,14.8,14.9,57.62K,-0.67%
24-Feb-14,15.05,15.15,14.74,15,55.43K,-0.99%
21-Feb-14,14.95,15.2,14.65,15.15,73.67K,1.34%
20-Feb-14,15.4,15.7,14.9,14.95,78.16K,-2.92%
19-Feb-14,14.45,15.65,14.35,15.4,127.04K,8.07%
18-Feb-14,14.25,14.55,14.1,14.25,51.70K,-2.56%
17-Feb-14,14.6,14.68,14.57,14.63,-,2.99%
14-Feb-14,14.6,14.65,14.2,14.2,46.33K,-2.74%
13-Feb-14,14.6,15.2,14.5,14.6,66.30K,0.34%
12-Feb-14,15,15.06,14.5,14.55,58.26K,-3.32%
11-Feb-14,15.55,15.65,14.7,15.05,78.70K,-3.83%
10-Feb-14,15.5,15.85,15.3,15.65,69.08K,0.97%
